"id","name","hostid","hostname","neighbourhoodgroup","neighbourhood","latitude","longitude","roomtype","price","minimumnights","numberofreviews","lastreview","reviewspermonth","calculatedhostlistingscount","availability365"
11890882,"Private Room in NYC Apartment",60617592,"Ricky"," ","Astoria",40.76487,-73.91377,"Private room",50,1,1,"24/03/2016",0.02,1,0
11893359,"Private Room w/Wifi, Prime Location",20348541,"Jessica","Manhattan","West Village",40.73146,-74.00392,"Private room",105,1,14,"28/06/2016",0.36,1,0
9217745,"Artsy Loft In Prime Location",13318184,"Rebecca","Brooklyn"," ",40.70521,-73.93623,"Private room", ,1,2,"12/11/2015",0.04,4,0
12713950,"Comfortable Room Near Columbia U",69124785,"Yutian","Manhattan","Morningside Heights",40.81567,-73.95951,"Private room", ,7,2,"13/08/2016",0.05,1,0
33943994,"Private & Cozy Room in Bushwick",18765976,"Mihail","Brooklyn","Bushwick",40.69932,-73.91576,"Private room", ,1,7,"16/06/2019",2.63,4,61
32446089,"Spacious apartment right by the Subway",233732841,"Ori","Manhattan","Washington Heights",40.83495,-73.94682,"Entire home/apt",150,1,0,"", ,2,79
31331349,"Mommy_Ty",225302090,"Taisha"," ","Washington Heights",40.83307,-73.93515,"Private room",100,80,0,"", ,1,179
17952277,"Newly renovated, fully furnished room in Brooklyn",62685070,"Katie","Brooklyn","Bushwick",40.69974,-73.91935,"Private room",10,5,0,"", ,1,0
35311422,"Entire luxury apartment for rent. Sleeps 4 or five",243540233,"Simona", ,"Astoria",40.77545,-73.92704,"Entire home/apt",250,5,0,"", ,1,22
35971244,"Cobble Hill 2 Bedroom Garden Apartment Near Subway",76783729,"Danny","Brooklyn","Cobble Hill",40.68732,-73.99096,"Entire home/apt", ,30,0,"", ,1,105
4501164,"Union Square Apartment + Private Backyard",17074459,"Mattan","Manhattan","East Village",40.73325,-73.98789,"Private room", ,3,64,"24/07/2017",1.15,3,0
10541080,"Gorgeous & cozy studio in Manhattan",36710280,"Carolina", ,"Upper West Side",40.78975,-73.97001,"Entire home/apt",150,1,4,"18/04/2017",0.11,1,0
10118847,"Large Private Bedroom on the River",6388652,"Molly","Manhattan","Washington Heights",40.83871,-73.9468,"Private room",58,3,49,"22/06/2019",1.28,1,275
36112704,"Bright & Cozy Brooklyn Apartment",713116,"June","Brooklyn","Prospect-Lefferts Gardens",40.65633,-73.95722,"Entire home/apt",145,4,0,"", ,1,41
26749730,"KID-friendly 2BR apartment - heart of Williamsburg",8654731,"Juan", ,"Williamsburg",40.70945,-73.95843,"Entire home/apt",289,30,32,"21/04/2019",3.06,1,60
24323953,"Stylish NYC Art Loft '3'",34643568,"Dave","Manhattan","East Harlem",40.79138,-73.9413,"Private room",80,3,12,"21/06/2019",0.87,6,332
21147943,"Jewel On Parkside 3",11546043,"Liz And Cesar","Brooklyn","Prospect-Lefferts Gardens",40.65516,-73.96121,"Private room", ,28,5,"16/12/2018",0.26,3,297
5338293,"Soho loft, Private bed & bath w/ luxury amenities",14794302,"Vanessa","Manhattan","SoHo",40.72578,-73.99998,"Private room",250,1,10,"11/04/2019",0.26,1,364
23216381,"Spacious Greenpoint Living",9804931,"Byron","Brooklyn","Greenpoint",40.72742,-73.95066,"Entire home/apt",190,2,5,"16/06/2019",0.32,2,5
21813560,"Private Room in Sunny, Spacious 3 Bdrm Apartment",19138757,"Helen","Brooklyn","Crown Heights",40.67517,-73.9564,"Private room",60,3,4,"30/09/2018",0.22,1,302
17531493,"Cute Room in Upper West Side (FEMALES ONLY)",78254013,"Ana","Manhattan","Upper West Side",40.79917,-73.96765,"Private room",75,1,19,"04/01/2018",0.73,1,0
31885300,"King Size Bed: Spacious BR 25 minutes to city",96810536,"Chandtisse","Brooklyn","Gowanus",40.66781,-73.99345,"Private room",65,2,22,"06/07/2019",4.23,3,156
19896613,"Cozy & Quiet Private UES Room",73056979,"Kesaun"," ","Upper East Side",40.7822,-73.95101,"Private room",55,1,7,"16/01/2018",0.3,1,0
23482476,"Private Room in Comfortable Bushwick Apartment",15562068,"Meg", ,"Bushwick",40.7046,-73.92198,"Private room",55,1,18,"01/07/2019",1.11,1,19
11864530,"Clean Room in a Renovated Apartment in Manhattan",45859087,"Maya"," ","Harlem",40.82403,-73.95379,"Private room",75,20,18,"10/03/2019",0.67,2,232
2774381,"Brooklyn Studio",1253739,"Ariana","Brooklyn","Flatbush",40.64602,-73.95964,"Entire home/apt",70,20,11,"30/12/2018",0.21,1,211
25193752,"Cozy private living in Queens",14323652,"Brandon","Queens","Elmhurst",40.73873,-73.88147,"Entire home/apt",85,2,36,"31/03/2019",2.65,1,130
19887942,"Unique 3 bedroom apartment in Bed-Stuy come all",140770094,"Edwin","Brooklyn","Bedford-Stuyvesant",40.68286,-73.93379,"Entire home/apt",170,3,75,"02/07/2019",3.24,1,323
28890908,"Beautiful Apartment in Ideal Manhattan Location",192270861,"Zach","Manhattan","Harlem",40.81993,-73.94768,"Private room",75,5,1,"29/01/2019",0.19,1,0
12377267,"4 Bedroom Apartment on the UWS (1A)",65364483,"Irina","Manhattan","Upper West Side",40.79839,-73.96804,"Entire home/apt",250,90,0,"", ,2,90
28047046,"West Village Mid Century Studio Perfect for Two",16204937,"Jose","Manhattan","West Village",40.73861,-74.00467,"Entire home/apt",215,3,7,"24/11/2018",0.68,1,0
30512507,"Cozy Sunbathed Studio in Brooklyn",38249006,"Irene","Brooklyn","Bedford-Stuyvesant",40.68462,-73.94056,"Entire home/apt",70,4,14,"27/06/2019",2.07,1,17
13564134,"Beautiful Spacious 3 BR Cosy Apt.",78176513,"Frank","Manhattan","Harlem",40.81497,-73.94781,"Entire home/apt", ,3,50,"22/06/2019",1.42,1,268
33639841,"Large furnished studio, East 56 St., NYC",191021802,"Margaret","Manhattan","Midtown",40.75967,-73.96786,"Entire home/apt",120,30,0,"", ,1,159
4621213,"Cozy 2 bedroom, near Central Park",23899821,"Maria","Manhattan","Upper West Side",40.78604,-73.97363,"Entire home/apt",260,2,54,"01/07/2019",0.98,1,16
4357134,"Beautiful NY Gem",7809661,"Mamie"," ","Ditmars Steinway",40.77172,-73.91769,"Entire home/apt",200,1,0,"", ,1,0
802498,"Manhattan *SuperHost* Luxury Master Bedrm PRIVATE",512878,"Michelle","Manhattan","Harlem",40.82974,-73.94193,"Private room",85,1,190,"30/06/2019",3.7,2,178
16533876,"Charming spacious room in Williamsburg",11521252,"Florence","Brooklyn","Williamsburg",40.7129,-73.94896,"Private room",83,4,0,"", ,1,0
8616102,"Cozy Upper East Side Apartment",13487080,"Mary","Manhattan","Upper East Side",40.77065,-73.95205,"Private room",150,1,1,"11/10/2015",0.02,1,0
16301294,"2 Beds Brooklyn Tree Lined Blk 15 min to Manhattan",106654118,"Gerard","Brooklyn","Bedford-Stuyvesant",40.68493,-73.94403,"Entire home/apt",179,31,59,"17/04/2018",1.92,1,198
62925,"Beautiful Landmarked Duplex",306739,"Maya", ,"Greenpoint",40.72945,-73.95511,"Entire home/apt",285,3,124,"16/06/2019",1.22,3,279
11526771,"Superb Steps away from Union Square",15152746,"Joseph","Manhattan","Gramercy",40.7339,-73.98523,"Private room",139,1,0,"", ,1,0
25319136,"NEW elegant 2brm 2bath
Loft .",4399103,"James","Manhattan","Greenwich Village",40.72768,-73.99917,"Entire home/apt",410,31,40,"01/07/2019",3.2,2,10
25460977,"Fresh Studio in Brooklyn Townhouse",2776408,"Isaac","Brooklyn","Crown Heights",40.67063,-73.9337,"Entire home/apt",75,2,61,"05/07/2019",5.23,1,2
35652031,"Comfortable private bedroom in Apartment",13830544,"Renee","Brooklyn","Bedford-Stuyvesant",40.69524,-73.93234,"Private room",54,4,2,"24/06/2019",2,3,330
35898307,"1 bedroom overlooking STONEWALL - PRIDE WEEKEND.",133372725,"Andrew","Manhattan","West Village",40.73421,-74.00321,"Entire home/apt", ,1,0,"", ,1,5
35935104,"Cozy Central Park West Residence",270284621,"Kate","Manhattan","Upper West Side",40.77485,-73.97827,"Entire home/apt",150,4,0,"", ,1,63
2182899,"Sunny & spacious NYC Apartment",377361,"Zed","Manhattan","East Village",40.72456,-73.98004,"Entire home/apt",160,3,25,"23/05/2017",0.4,1,0
20996673,"Homey Bedroom in a great neighborhood!",33923279,"Hollis","Manhattan","Harlem",40.82881,-73.94566,"Private room",40,3,6,"03/11/2017",0.28,2,0
20884271,"Clean and cozy private bedroom in Central Harlem.",68992648,"Mariaelena","Manhattan","Harlem",40.81888,-73.94345,"Private room", ,2,47,"21/11/2018",2.16,1,0
15886369,"Large bright and quiet room with private bathroom",10191995,"Nora","Manhattan","Chinatown",40.71622,-73.9912,"Private room",61,5,25,"04/07/2019",0.79,2,20
23256023,"Private bedroom in Barclays (Brooklyn)",123578077,"Hooman","Brooklyn","Prospect Heights",40.68215,-73.97372,"Private room",55,2,2,"23/03/2018",0.13,1,0
30541504,"Spacious, sunny room in hip neighbourhood!",21132706,"Gjermund", ,"Bedford-Stuyvesant",40.69492,-73.94958,"Private room",50,3,0,"", ,1,25
16607054,"Huge Bedroom in Historic Harlem!",89715765,"Michael","Manhattan","Harlem",40.81378,-73.95152,"Private room",66,3,0,"", ,1,0
5006114,"Charming Private Bedroom in 2 Bedroom Apartment",4830078,"Wesley William","Brooklyn","Williamsburg",40.70853,-73.95368,"Private room",85,3,15,"14/06/2019",0.57,1,82
29388803,"Beautiful room with private bathroom in Town house",36995455,"William", ,"Crown Heights",40.67283,-73.9447,"Private room",80,1,48,"15/06/2019",5.52,1,214
24892670,"Harlem Vibes",58964906,"Louis","Manhattan","Harlem",40.82331,-73.94403,"Private room",50,5,1,"07/05/2018",0.07,1,0
30805617,"61 street and 2 ave apt D Manhattan",180380802,"Avner","Manhattan","Midtown",40.75169,-73.97162,"Entire home/apt",140,2,1,"19/05/2019",0.59,4,354
19641775,"Bushwick 30 min to Times Square #4 bedrooms !",20120009,"Jannices", ,"Bushwick",40.68927,-73.90817,"Entire home/apt",169,2,80,"25/06/2019",3.58,6,241
19344750,"Brooklyn Brownstone (gray bedroom - single bed)",80292073,"Julie","Brooklyn","South Slope",40.66242,-73.98103,"Private room",60,5,10,"30/06/2019",0.43,2,23
21835336,"Dreamy Brooklyn Studio in Prospect Heights with AC",22630406,"Andrea","Brooklyn","Prospect Heights",40.67376,-73.96433,"Entire home/apt",125,2,14,"17/06/2019",0.73,1,9
9575790,"Entire Spacious Apt: LIMITED DATES",43632142,"Michael", ,"Astoria",40.76275,-73.92052,"Entire home/apt", ,3,0,"", ,1,220
1126432,"South Slope One-Bedroom with Garden Terrace",5268463,"Christy","Brooklyn","Sunset Park",40.66065,-73.98817,"Entire home/apt",120,3,13,"31/12/2018",0.18,1,201
22225555,"Sunny Williamsburg Style in Prime Location ❤️",9416996,"Keren & Mikey","Brooklyn","Williamsburg",40.71672,-73.95819,"Entire home/apt", ,2,95,"06/07/2019",5.02,1,67
19886609,"The Magnificent",137411167,"Becky","Bronx","Parkchester",40.84024,-73.85836,"Private room",45,1,23,"01/06/2019",0.96,1,54
11753792,"MyrtleWash Townhouse",15423103,"Jessica","Brooklyn","Clinton Hill",40.6954,-73.96705,"Entire home/apt",200,30,1,"06/08/2018",0.09,1,9
11788559,"Huge townhouse near Central Park!",4284154,"Jennifer", ,"Harlem",40.8014,-73.95469,"Entire home/apt",450,7,6,"18/08/2018",0.17,2,229
18692028,"MODERN 3 BEDROOM APT IN THE HEART OF BROOKLYN",128707088,"Nazila", ,"Downtown Brooklyn",40.70001,-73.98969,"Entire home/apt",325,2,94,"23/06/2019",3.67,1,166
16367772,"Cute room near Columbia University",38679669,"Mary"," ","Morningside Heights",40.80324,-73.96432,"Private room",65,4,0,"", ,1,0
21927300,"LGA Newly Renovated One Bedroom Apt.1",156952896,"Haijiao","Queens","East Elmhurst",40.76537,-73.87639,"Entire home/apt",100,1,198,"05/07/2019",10.15,2,156
12106946,"Room in sunny art-filled Harlem apt",5075103,"Shawn","Manhattan","Harlem",40.82119,-73.95556,"Private room",70,1,16,"16/10/2016",0.4,2,0
35876236,"Three Bedroom Apartment Steps from Union Square",269233466,"Chris","Manhattan","East Village",40.72936,-73.98298,"Entire home/apt",400,3,2,"07/07/2019",2,1,336
31389369,"SoHo Charm - Entire 2-br apartment",22322931,"Maria Bonde", ,"SoHo",40.72672,-74.00066,"Entire home/apt",200,2,1,"20/01/2019",0.18,1,0
25618799,"Shared space w/privacy near NY Botanic Garden",21850707,"Letitia","Bronx","Norwood",40.87077,-73.8817,"Shared room",33,2,8,"19/05/2019",0.71,1,6
31039678,"Beautiful and Convenient 2 Bedroom In Flushing",5962328,"Alan","Queens","Flushing",40.75985,-73.82393,"Entire home/apt",120,30,1,"02/05/2019",0.43,15,303
12001984,"Brooklyn / Williamsburg / Cozy Large Private Room",43170685,"Koji"," ","Williamsburg",40.71135,-73.94435,"Private room",80,1,1,"17/04/2016",0.03,1,0
6145124,"Spacious Bedroom in Brooklyn",31876574,"Morteza","Brooklyn","Crown Heights",40.66739,-73.9501,"Private room",44,1,1,"21/05/2015",0.02,1,0
16718498,"Huge Cosy Room in E.Williamsburg,Rooftop &Backyard",3989837,"Nadav","Brooklyn","Williamsburg",40.70867,-73.94061,"Private room",75,3,59,"28/06/2019",1.95,2,77
11399898,"Huge, spacious 2 bdrm, 2 bath apartment on the LES",23590752,"Neriza","Manhattan","East Village",40.72201,-73.98277,"Entire home/apt",200,2,7,"07/07/2019",3.68,1,36
2217342,"1BR West Village! Landmark Building",1544485,"Laura And Jake","Manhattan","West Village",40.73311,-74.00401,"Entire home/apt",185,7,19,"31/07/2016",0.31,1,0
32317602,"LARGE 2 Bedroom Midtown Manhattan Apartment!",242622786,"Ethan","Manhattan","Hell's Kitchen",40.76262,-73.98865,"Entire home/apt", ,1,7,"04/07/2019",1.74,1,8
33491210,"Clean and comfortable private room in NYC",27947449,"Teya"," ","Parkchester",40.83758,-73.85804,"Private room",47,1,4,"06/07/2019",1.9,2,167
27341015,"Bright, Comfy, Conveniently Located Brooklyn Apt.",133298502,"Dalila", ,"Flatbush",40.6498,-73.95592,"Private room",100,1,0,"", ,1,0
22318150,"Large Loft Apartment - Private Terrace and Rooftop",34403474,"Kwame","Brooklyn","Crown Heights",40.67546,-73.93171,"Entire home/apt", ,2,15,"05/05/2019",0.84,1,0
158176,"Entire Apt in Heart of Williamsburg",573065,"Laura","Brooklyn","Williamsburg",40.71534,-73.95914,"Entire home/apt",165,5,117,"29/06/2019",1.28,1,23
728409,"Huge Room in South Williamsburg",3778274,"AJ And Freddy", ,"Williamsburg",40.70061,-73.9552,"Private room",65,2,164,"01/01/2017",2.07,2,0
22191121,"Cute 2-BR in Greenpoint/Williamsburg",6963310,"Kenneth","Brooklyn","Greenpoint",40.72074,-73.94613,"Entire home/apt",150,3,1,"27/12/2017",0.05,1,0
22294260,"Great 2bedroom in harlem",122919892,"John","Manhattan","Harlem",40.82392,-73.94537,"Entire home/apt",129,5,0,"", ,1,0
27159331,"Awesome New York Apartment Close to it All!",30595682,"Michael","Manhattan","Hell's Kitchen",40.76795,-73.98432,"Entire home/apt",165,2,11,"02/06/2019",1.04,1,2
24849193,"Cozy Tropical NYC Room with Stunning View",36364146,"Tomas","Manhattan","Morningside Heights",40.80672,-73.96713,"Private room", ,6,3,"28/12/2018",0.22,1,34
28002981,"Beautiful Historic Home in Brooklyn",8792814,"Caroline", ,"Prospect-Lefferts Gardens",40.66318,-73.95372,"Entire home/apt",200,1,2,"02/10/2018",0.21,10,220
30021600,"Tasteful Bright Studio Loft in Historic Brownstone",225655167,"David","Brooklyn","Bedford-Stuyvesant",40.6887,-73.92742,"Entire home/apt",150,5,3,"15/03/2019",0.46,1,24
21026272,"Douglaston (apt2) Room 2",18996093,"Leonard","Queens","Douglaston",40.75573,-73.72931,"Private room", ,1,17,"06/06/2019",0.82,5,325
3836180,"Beautiful West Village 1 BR Gem!",19758346,"Adriana","Manhattan","West Village",40.73648,-74.00173,"Entire home/apt", ,3,5,"19/06/2016",0.08,1,0
21200108,"The Henry - A One Bedroom Cobble Hill Apartment",151645438,"Parker","Brooklyn","Cobble Hill",40.68553,-73.99804,"Entire home/apt",165,2,0,"", ,1,0
5726139,"Room in Williamsburg",14001033,"Hadrien","Brooklyn","Williamsburg",40.71239,-73.96178,"Private room",65,5,0,"", ,1,0
15003930,"Best Upper East Side Studio",15310997,"Mor", ,"Upper East Side",40.77395,-73.95248,"Entire home/apt",200,30,4,"02/02/2019",0.17,9,364
23077687,"Bright, spacious, and inviting home away from home",2616981,"Lauren"," ","Upper East Side",40.76354,-73.96189,"Entire home/apt",135,4,3,"22/09/2018",0.19,1,60
7199464,"Upper West Side Rm by Central Park!",21651082,"Brooks","Manhattan","Upper West Side",40.78487,-73.97816,"Private room",68,6,1,"27/07/2015",0.02,1,0
7859630,"Brooklyn Room Available (furnished)",33069475,"Sean","Brooklyn","Bedford-Stuyvesant",40.6898,-73.92989,"Private room", ,20,23,"13/05/2019",0.49,2,206
674692,"A LITTLE PARADISE NEXT TO SUBWAY!",3425965,"Francesca"," ","Ridgewood",40.70719,-73.89632,"Private room", ,14,11,"31/08/2018",0.15,1,332
27204768,"Wicked Chill Artist Space!",4356698,"Youmie", ,"Washington Heights",40.85045,-73.93493,"Private room",75,2,20,"30/06/2019",1.74,1,357
9236348,"Spacious two bedroom with backyard",48007438,"Daniel", ,"Bushwick",40.70198,-73.91571,"Entire home/apt",95,1,0,"", ,1,0
29027853,"Bright, spacious room with breakfast in New York",218762580,"Heidrun", ,"Harlem",40.8258,-73.95392,"Private room",120,3,3,"26/03/2019",0.36,1,295
9660751,"1 BR in heart of East Village",45166068,"Derrick", ,"East Village",40.72316,-73.9844,"Entire home/apt",200,2,8,"01/01/2017",0.19,1,188
3278691,"Sunny and Bright Room with a Terrace",16069319,"Julie", ,"Gravesend",40.59601,-73.96862,"Private room",45,30,4,"01/09/2016",0.07,1,0
12562075,"High Rise Financial District Apt",8756366,"Amy","Manhattan","Financial District",40.70666,-74.00529,"Private room",80,1,0,"", ,1,0
20804915,"Sunny Private Bedroom in a Luxurious Apartment",12972780,"Ismail","Queens","Astoria",40.7623,-73.91645,"Private room", ,2,26,"03/06/2019",1.18,2,364
239899,"Spacious & Charming by Prospect Pk",1258363,"Todd","Brooklyn","Prospect-Lefferts Gardens",40.66068,-73.96003,"Entire home/apt",80,21,5,"19/12/2018",0.12,1,0
13685787,"Cozy room with Private porch",69977115,"Jacob","Brooklyn","Bensonhurst",40.61649,-73.99043,"Private room",79,2,1,"18/07/2016",0.03,4,179
22544160,"Comfortable Studio Apartment!",165612495,"Alexei","Bronx","Fordham",40.86665,-73.8954,"Entire home/apt",80,3,26,"22/06/2019",1.68,1,15
21253486,"Bedroom in Bushwick loft near J train",153662409,"Greg","Brooklyn","Bushwick",40.68863,-73.91887,"Private room", ,2,23,"28/06/2019",1.25,1,8
20014895,"Trendy, Bright and spacious 1BR apt East Village",81140056,"Anne-Charlotte","Manhattan","East Village",40.72338,-73.98293,"Entire home/apt",198,7,9,"02/01/2019",0.38,1,0
29965995,"LUXURY 3BDRM 1BTH Sleeps 10PPL 25 min to Manhattan",62836981,"Youssef","Queens","Astoria",40.77403,-73.92213,"Entire home/apt",299,2,9,"20/06/2019",1.6,1,354
8195335,"Cozy room in renovated Harlem apt",43226806,"Jacqueline","Manhattan","Harlem",40.80214,-73.95325,"Private room",65,6,1,"31/01/2017",0.03,1,0
31041659,"Upper West Manhattan Suite - Cozy Private Bedroom",10415675,"Yao & Rain", ,"Harlem",40.82179,-73.95283,"Private room",55,3,11,"30/06/2019",1.76,7,1
83446,"Ft. Greene garden gem, large and convenient",454756,"Leslie", ,"Fort Greene",40.68819,-73.97258,"Entire home/apt",130,35,5,"03/09/2018",0.05,1,135
8989430,"Furnished Luxury 1BR apt. in the heart of NYC!",30283594,"Kara"," ","Chelsea",40.74463,-73.9919,"Entire home/apt",136,30,0,"", ,121,349
13623275,"Sunny, Spacious, Greenpoint 1 Bed Apt",43125231,"Freddy","Brooklyn","Greenpoint",40.7354,-73.95706,"Entire home/apt",120,3,4,"21/09/2017",0.12,1,0
23485972,"3 Bed + 2 Bath Trendy Upper East Apartment",24501817,"Amanda Rose", ,"Upper East Side",40.76398,-73.96581,"Entire home/apt",479,1,52,"01/07/2019",3.24,1,3
32777705,"Good Brooklyn shared apartment close to train",201015598,"Anchor", ,"Bedford-Stuyvesant",40.67668,-73.91243,"Shared room",28,1,5,"08/06/2019",1.5,17,89
6662511,"Beautiful and sunny",6984488,"Jessica"," ","Prospect Heights",40.67679,-73.96502,"Entire home/apt",175,4,34,"30/06/2019",0.79,2,286
7814575,"Charming Park Slope 2 bed w/Garden",41140356,"Jana"," ","Park Slope",40.67231,-73.98069,"Entire home/apt",195,7,14,"19/04/2019",0.37,1,326
14933893,"Cozy walk-up in The Upper East Side",60904698,"Toby","Manhattan","Upper East Side",40.77334,-73.94848,"Private room", ,1,3,"19/09/2016",0.09,1,0
17774316,"Large bedroom in 3 bedroom apt UES",121352443,"Michael","Manhattan","East Harlem",40.78866,-73.95435,"Private room",62,3,3,"28/04/2017",0.11,1,0
24083686,"The Bay - A One Bedroom Apartment",181344112,"Ernesto","Manhattan","Kips Bay",40.74346,-73.97827,"Entire home/apt",199,2,8,"03/12/2018",0.54,1,0
8253376,"large house with inground pool/spa",43524236,"Miran","Staten Island","Todt Hill",40.60926,-74.10092,"Entire home/apt", ,2,4,"06/11/2015",0.09,1,0
9956834,"Historic Striver's Row Apartment",18999923,"Guirlaine","Manhattan","Harlem",40.82011,-73.94434,"Entire home/apt", ,3,92,"20/06/2019",2.39,1,32
